Time,Num,Latitude,Longitude,Diam
02-Mar-2010 09:00:00,173,63.484,4.04,357.6
02-Mar-2010 12:00:00,173,62.9565853658537,5.14390243902439,321.414634146341
02-Mar-2010 15:00:00,173,62.2541463414634,6.4609756097561,303.853658536585
01-Mar-2010 12:00:00,174,72.5540268456376,7.78691275167785,310
01-Mar-2010 15:00:00,174,71.7687919463087,8.08892617449664,310
01-Mar-2010 18:00:00,174,70.9835570469799,8.39093959731544,310
01-Mar-2010 21:00:00,174,70.2642857142857,7.86607142857143,312.678571428571
02-Mar-2010 00:00:00,174,69.8357142857143,6.25892857142857,344.821428571429
02-Mar-2010 03:00:00,174,69.2891891891892,4.89459459459459,378.432432432432
02-Mar-2010 06:00:00,174,68.4174757281553,4.5,410
02-Mar-2010 09:00:00,174,67.96,4.5,410.8
02-Mar-2010 12:00:00,174,67.2853658536585,4.07073170731707,394.243902439024
02-Mar-2010 15:00:00,174,66.8463414634146,3.19268292682927,341.560975609756
14-Mar-2010 06:00:00,181,72.5,17.9375,191.25
14-Mar-2010 09:00:00,181,72.5,16.9147727272727,211.704545454545
14-Mar-2010 12:00:00,181,72.4817391304348,14.9391304347826,222.434782608696
14-Mar-2010 15:00:00,181,72.2,14,281.818181818182
14-Mar-2010 18:00:00,181,71.5337096774194,13.8766129032258,270.258064516129
14-Mar-2010 21:00:00,181,70.7498387096774,13.7314516129032,247.032258064516
15-Mar-2010 00:00:00,181,69.9659677419355,13.5862903225806,223.806451612903
15-Mar-2010 03:00:00,181,69.1386138613861,13.1386138613861,238.910891089109
15-Mar-2010 06:00:00,181,68.6292682926829,13.7414634146341,279.658536585366
15-Mar-2010 09:00:00,181,67.9652631578947,13.6657894736842,283.315789473684
15-Mar-2010 12:00:00,181,67.5,13.5891089108911,291.818181818182
15-Mar-2010 15:00:00,181,67.5,14.480198019802,310
21-Mar-2010 00:00:00,184,67,9.26534653465347,278.910891089109
21-Mar-2010 03:00:00,184,67,11.4975609756098,252.764227642276
21-Mar-2010 06:00:00,184,67,13.7009900990099,260
21-Mar-2010 09:00:00,184,67,15.4831683168317,260
31-May-2010 12:00:00,188,69.398,11.65,163.2
31-May-2010 15:00:00,188,69.938,16.15,199.2
31-May-2010 18:00:00,188,70.478,20.65,235.2
25-Nov-2010 00:00:00,194,71.6366336633663,6.26237623762376,428.910891089109
25-Nov-2010 03:00:00,194,70.9237623762376,3.58910891089109,304.158415841584
25-Nov-2010 06:00:00,194,69.3728813559322,1.45480225988701,336.723163841808
25-Nov-2010 09:00:00,194,67.5089108910891,0,337.128712871287
25-Nov-2010 12:00:00,194,66.6620689655172,0,276.206896551724
04-Dec-2010 06:00:00,195,71.030612244898,2.08163265306122,196.734693877551
04-Dec-2010 09:00:00,195,70.2959183673469,1.62244897959184,215.102040816327
04-Dec-2010 12:00:00,195,69.8132075471698,0,263.735849056604
04-Dec-2010 15:00:00,195,68.7943396226415,0,284.11320754717
