SYNOP;CLOUD_T;Num;Year;Month;Day;Hour;Longitude;Latitude;Diam
1;1;43;2008;11;18;20;2.669;72.264;249.351
1;1;43;2008;11;18;21;1.196;72.317;190.579
1;1;43;2008;11;18;22;0.989;72.323;168.496
1;1;43;2008;11;18;23;1.568;72.024;177.052
1;1;43;2008;11;19;00;1.887;71.415;268.915
1;1;43;2008;11;19;01;1.748;71.406;203.273
1;1;43;2008;11;19;02;1.441;71.351;186.528
2;1;44;2008;11;20;01;5.410;67.578;342.192
2;1;44;2008;11;20;02;5.587;67.867;277.216
2;1;44;2008;11;20;03;6.270;67.895;328.114
2;1;44;2008;11;20;04;6.807;67.571;322.944
2;1;44;2008;11;20;05;7.698;67.617;304.325
2;1;44;2008;11;20;06;8.453;67.223;282.615
2;1;44;2008;11;20;07;8.780;66.955;291.222
2;1;44;2008;11;20;08;10.001;66.915;259.190
2;1;44;2008;11;20;09;9.448;66.701;275.790
2;1;44;2008;11;20;10;10.599;66.641;336.263
2;1;44;2008;11;20;11;11.714;66.263;319.380
2;1;44;2008;11;20;12;11.809;66.020;281.374
3;1;45;2008;11;28;10;0.237;68.295;177.595
3;1;45;2008;11;28;11;0.695;67.766;185.644
3;1;45;2008;11;28;12;0.890;67.320;231.026
3;1;45;2008;11;28;13;0.722;67.702;159.399
1;1;46;2008;11;29;14;4.745;71.226;152.600
1;1;46;2008;11;29;15;6.386;70.766;214.771
1;1;46;2008;11;29;16;7.387;70.816;189.902
1;1;46;2008;11;29;17;8.615;70.733;177.855
1;1;46;2008;11;29;18;8.262;70.832;223.108
1;1;46;2008;11;29;19;9.391;71.103;212.452
1;1;46;2008;11;29;20;9.041;71.116;193.176
1;1;47;2008;11;29;16;0.927;71.220;134.103
1;1;47;2008;11;29;17;0.823;70.950;167.967
1;1;47;2008;11;29;18;2.170;70.973;162.383
1;1;47;2008;11;29;19;3.448;71.038;172.919
1;1;47;2008;11;29;20;3.696;70.804;131.760
1;1;48;2009;01;07;02;30.214;71.686;165.283
1;1;48;2009;01;07;03;29.886;71.805;168.082
1;1;48;2009;01;07;04;29.251;71.806;177.768
1;1;48;2009;01;07;05;29.042;71.681;159.105
1;1;48;2009;01;07;06;28.815;70.986;239.579
1;1;48;2009;01;07;07;29.015;71.026;171.533
1;1;48;2009;01;07;08;28.327;71.041;167.455
1;1;48;2009;01;07;09;29.008;70.825;183.762
1;3;49;2009;02;05;01;-0.462;71.478;187.091
1;3;49;2009;02;05;02;-1.554;71.088;193.540
1;3;49;2009;02;05;03;-2.449;70.968;172.646
1;3;49;2009;02;05;04;-3.226;70.754;180.569
1;3;49;2009;02;05;05;-4.177;70.587;180.144
1;3;49;2009;02;05;06;-5.537;70.530;151.986
1;3;49;2009;02;05;07;-5.579;69.941;177.776
1;3;49;2009;02;05;08;-6.113;69.563;205.145
1;3;49;2009;02;05;09;-6.140;69.323;226.596
6;3;50;2009;02;05;20;39.323;69.120;162.058
6;3;50;2009;02;05;21;39.450;69.083;174.778
6;3;50;2009;02;05;22;39.183;68.902;161.870
1;1;51;2009;02;07;17;40.904;76.264;222.885
1;1;51;2009;02;07;18;39.804;75.987;193.858
1;1;51;2009;02;07;19;38.980;75.860;241.376
1;1;51;2009;02;07;20;38.915;75.796;238.848
1;1;51;2009;02;07;21;37.902;75.515;204.854
1;1;51;2009;02;07;22;37.321;75.203;254.150
1;1;51;2009;02;07;23;34.225;75.260;160.130
1;1;51;2009;02;08;00;33.268;75.204;158.005
4;1;52;2009;02;26;15;13.939;69.808;171.444
4;1;52;2009;02;26;16;14.470;69.673;173.383
4;1;52;2009;02;26;17;13.995;69.504;261.233
4;1;52;2009;02;26;18;14.509;69.578;242.024
4;1;52;2009;02;26;19;13.970;69.292;272.138
4;1;52;2009;02;26;20;14.930;69.088;279.800
4;1;52;2009;02;26;21;14.011;69.133;260.429
4;1;52;2009;02;26;22;13.631;69.437;204.497
4;1;52;2009;02;26;23;14.511;69.510;271.252
4;1;52;2009;02;27;00;13.969;69.219;236.578
4;1;52;2009;02;27;01;13.639;69.097;227.407
4;1;52;2009;02;27;02;14.076;68.987;254.593
4;1;52;2009;02;27;03;13.877;68.810;302.252
4;1;52;2009;02;27;04;13.165;68.373;236.781
4;1;52;2009;02;27;05;13.304;68.343;183.490
4;1;52;2009;02;27;06;12.787;68.093;154.527
4;1;52;2009;02;27;07;12.979;68.137;162.593
4;1;52;2009;02;27;08;12.341;67.827;198.941
4;1;52;2009;02;27;09;11.740;67.430;216.997
4;1;52;2009;02;27;10;11.909;67.474;180.850
4;1;52;2009;02;27;11;11.580;67.295;248.596
4;1;52;2009;02;27;12;11.087;66.943;166.357
4;1;52;2009;02;27;13;11.186;66.786;216.975
4;1;52;2009;02;27;14;11.288;66.838;227.952
1;3;53;2009;02;27;16;30.041;72.215;185.613
1;3;53;2009;02;27;17;30.511;72.044;178.154
1;3;53;2009;02;27;18;30.736;71.935;176.387
1;3;53;2009;02;27;19;31.933;71.730;217.971
1;3;53;2009;02;27;20;30.619;71.771;269.513
1;3;53;2009;02;27;21;32.050;71.607;238.069
1;3;53;2009;02;27;22;32.689;71.405;227.396
1;3;53;2009;02;27;23;32.964;71.443;263.730
1;3;53;2009;02;28;00;33.844;71.252;247.910
1;3;53;2009;02;28;01;34.018;71.049;294.107
1;3;53;2009;02;28;02;34.850;71.397;257.727
1;3;53;2009;02;28;03;35.241;70.831;319.400
1;3;53;2009;02;28;04;36.132;71.166;335.244
1;3;53;2009;02;28;05;37.760;71.181;342.087
1;3;53;2009;02;28;06;37.709;71.410;336.509
1;3;53;2009;02;28;07;38.277;71.398;298.481
1;3;53;2009;02;28;08;38.955;71.346;294.556
1;3;53;2009;02;28;09;38.633;71.496;249.779
